country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Australia,AUS,1995,2.62287,9.20119,32.682327,58.292141,.070525296,.029590001,.046259999,31.097,-.0049700001,.01293663,,,,1,15.859905,50.48539,15.913918,-10.469088,35.108727,82.201729,42.189304,AUS,0,.1591391754150391,.3510872650146484,,.3510872650146484,.3109700012207031,,,0,,,
Australia,AUS,1996,1.764419,8.204134,32.679493,58.607746,.07091447,.03968,.026530001,29.299999,.0056699999,.014481932,.018005645,.013675971,,1,15.929646,50.48539,15.758211,-10.165621,35.016052,82.201729,43.13612,AUS,0,.1575821113586426,.3501605224609375,-.0015570640563965,.3501605224609375,.2929999923706055,-.0004562197566447,-.0005452223634929,0,,,
Australia,AUS,1997,.59797603,6.9403162,32.809055,58.791981,.071375996,.047230002,.0022499999,25.864,.012180001,.013976641,,,,1,15.978993,50.48539,15.514561,-9.7579803,35.386978,81.531799,44.358753,AUS,0,.1551456069946289,.3538697814941406,-.0024365043640137,.3538697814941406,.2586400032043457,-.0006301774965159,-.000862205266903,0,,,
Australia,AUS,1998,.21465699,5.4884648,32.852875,59.190983,.071834087,.046869997,.0085900007,23.657,.0114,.011672732,.01618118,.014322111,,1,15.997271,50.48539,15.3734,-9.3631086,35.510792,80.861862,46.2257,AUS,0,.1537339973449707,.3551079177856445,-.0014116096496582,.3551079177856445,.2365699958801269,-.000333944489004,-.0005012737634162,0,,,
Australia,AUS,1999,.37617001,6.0230708,32.866142,59.885521,.072266638,.044199999,.01408,22.504,.01643,.015960598,,,,1,16.045303,50.48539,15.590758,-9.0397234,35.502151,81.890678,47.280499,AUS,0,.1559075832366943,.3550215148925781,.0021735858917236,.3550215148925781,.2250399971008301,.0004891437627719,.0007716697560289,0,,,
Australia,AUS,2000,.28916499,6.3179202,32.862865,60.694061,.072572738,.03108,.044569999,19.458,.019230001,.013269702,.017321702,.015756136,.67477971,1,16.049919,50.48539,15.944042,-8.7471361,35.486565,82.919495,48.677299,AUS,0,.1594404220581055,.3548656463623047,.0035328388214111,.3548656463623047,.1945800018310547,.000687419784339,.0012536831318539,1,-2.516914684223717,2.516914684223717,.4897412638648593
Australia,AUS,2001,.614434,5.6167059,32.767452,61.24575,.072827809,.025840001,.044070002,17.076,.0068600001,.012827222,,,.70167649,1,15.981267,50.48539,16.019842,-8.5332737,35.249592,82.047295,51.204567,AUS,0,.1601984214782715,.3524959182739258,.000757999420166,.3524959182739258,.1707600021362305,.0001294359826068,.0002671917016625,0,,,
Australia,AUS,2002,1.257369,5.8434129,32.802238,61.517883,.073234178,.041469999,.03049,14.985,.0085000005,.014232129,.016591987,.014211556,.71440578,1,15.838411,50.48539,15.694317,-8.1100721,35.5215,81.175087,52.893169,AUS,0,.1569431686401367,.3552149963378906,-.0032552528381348,.3552149963378906,.1498499965667725,-.0004877996266185,-.001156314624977,1,-2.71352530004653,2.71352530004653,.4066217568958227
Australia,AUS,2003,1.3706141,5.3707681,32.750156,61.995918,.073531516,.03018,.027309999,13.165,.013409999,.021304147,.017732788,.015752632,.71392965,1,15.73944,50.48539,15.702854,-7.857028,35.445065,81.740883,53.76149,AUS,0,.1570285415649414,.3544506454467773,.0000853729248047,.3544506454467773,.1316499996185303,.000011239345518,.0000302604883007,1,-2.781751110052543,2.781751110052543,.3662175325772635
Australia,AUS,2004,1.338919,5.5965352,32.679874,62.901176,.073933609,.041030001,.02342,11.888,.013099999,.022721186,.019849418,.017112195,.78307229,1,15.563604,50.48539,15.90042,-7.4673872,35.38866,83.063911,55.154236,AUS,0,.1590042018890381,.353886604309082,.0019756603240967,.353886604309082,.1188799953460693,.000234866490134,.0006991597233627,1,-2.82926147606753,2.82926147606753,.3363425911077212
Australia,AUS,2005,1.0614409,5.3460999,32.71096,63.382336,.074233115,.030400001,.026589999,10.84,.01561,.025831744,.017461812,.01599513,.884,1,15.426069,52.723495,15.833006,-7.0797873,35.620899,81.553566,55.869946,AUS,0,.1583300590515137,.3562089920043945,-.0006741428375244,.3562089920043945,.1084000015258789,-.0000730770846163,-.0002401357406215,1,-2.904423021551084,2.904423021551084,.3148394599679353
Australia,AUS,2006,.79932398,5.5919361,32.709454,67.754005,.074493319,.02636,.03554,9.9200001,.01464,.032046452,.017078994,.016237622,.98100001,1,15.398403,62.453278,19.424509,-6.5742683,35.624573,82.120148,58.688595,AUS,0,.1942450904846191,.3562457275390625,.0359150314331055,.3562457275390625,.0992000007629395,.0035627711455651,.012794576502475,1,-2.944405536181216,2.944405536181216,.2920850314355797
Australia,AUS,2007,1.361856,5.99336,32.712959,68.457611,.074919827,.043569997,.023559999,9.6470003,.0128,.015002129,.018189551,.016842159,1.028,1,15.406164,64.254128,19.349241,-6.0645809,35.60117,82.620186,58.49852,AUS,0,.1934924125671387,.3560116958618164,-.0007526779174805,.3560116958618164,.0964700031280518,-.0000726108410538,-.00026796214184,1,-2.953089082019285,2.953089082019285,.2848845129798159
Australia,AUS,2008,2.1781969,5.8257241,32.655495,69.245193,.075182743,.02664,.043480001,11.709,-.01129,.017879732,.01784768,.017660176,1.1769999,1,15.349147,64.927834,19.757904,-5.8757892,35.44585,83.36319,59.444553,AUS,0,.1975790405273438,.3544585037231445,.0040866279602051,.3544585037231445,.1170899963378906,.0004785032528947,.0014485400320475,1,-2.844374836314083,2.844374836314083,.3330478391676043
Australia,AUS,2009,1.907142,5.151906,32.686104,68.406021,.075378507,.01977,.0177,16.566,-.045089997,.022229424,.017019637,.018169276,1.099,1,15.439716,64.176392,17.720816,-5.066659,35.419312,83.141914,57.899754,AUS,0,.1772081565856934,.354193115234375,-.0203708839416504,.354193115234375,.1656599998474121,-.0033746406306655,-.0072152268433711,1,-2.632365365785327,2.632365365785327,.4360776460943303
Australia,AUS,2010,2.187597,5.3792129,32.650017,69.094688,.075618446,.02428,.02863,20.288,-.048660003,.021975664,.017633913,.016959768,1.206,1,15.409658,66.861481,18.814425,-5.3659177,35.310139,82.704971,57.717613,AUS,0,.1881442451477051,.3531013870239258,.0109360885620117,.3531013870239258,.2028800010681152,.0022187136591419,.0038615480398628,1,-2.458362329312785,2.458362329312785,.498752551996792
Australia,AUS,2011,2.1240561,4.8858328,32.658134,69.458199,.075889796,.027509999,.03356,23.962,-.040710002,.023637168,.016901381,.018521227,1.352,1,15.42663,66.835564,18.035833,-4.6155534,35.293804,83.64138,57.897652,AUS,0,.1803583335876465,.3529380416870117,-.0077859115600586,.3529380416870117,.2396199989318848,-.001865660119705,-.0027479443787553,1,-2.298476916932228,2.298476916932228,.5507610363802623
