cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
-17.61770112094697,1.9871497,1060,2,1058,.0018867925,.99811321,9.8023338,1.7045404,5.7507195,1.1909073e-08,.012208453,.089921549,.13576783,.89203304,9.7901258,1.6996548,5.760067,1.1288659e-08,1.1288659e-08,1060,60,.42483309
