specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.0152097462884859,.03274224,.46452984,.64237267,-.0012127489,.032969583,-.036783874,.97066492,,,,,1060,60,.42252311
