b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.0152255550671209,.0327699,.46462014,.64230812,.00023860612,.03439733,.0069367625,.99446672,-.0077450825,.027992416,-.27668503,.78208113,1060,60,.42229331
