country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Australia,AUS,1995,2.62287,9.20119,32.682327,58.292141,.070525296,.029590001,.046259999,31.097,-.0049700001,.01293663,,,,1,15.859905,50.48539,15.913918,-10.469088,35.108727,82.201729,42.189304,AUS,0,.5048538970947266,.3510872650146484,,.3510872650146484,.3109700012207031,,,0,,,
Australia,AUS,1996,1.764419,8.204134,32.679493,58.607746,.07091447,.03968,.026530001,29.299999,.0056699999,.014481932,.018005645,.013675971,,1,15.929646,50.48539,15.758211,-10.165621,35.016052,82.201729,43.13612,AUS,0,.5048538970947266,.3501605224609375,0,.3501605224609375,.2929999923706055,0,0,0,,,
Australia,AUS,1997,.59797603,6.9403162,32.809055,58.791981,.071375996,.047230002,.0022499999,25.864,.012180001,.013976641,,,,1,15.978993,50.48539,15.514561,-9.7579803,35.386978,81.531799,44.358753,AUS,0,.5048538970947266,.3538697814941406,0,.3538697814941406,.2586400032043457,0,0,0,,,
Australia,AUS,1998,.21465699,5.4884648,32.852875,59.190983,.071834087,.046869997,.0085900007,23.657,.0114,.011672732,.01618118,.014322111,,1,15.997271,50.48539,15.3734,-9.3631086,35.510792,80.861862,46.2257,AUS,0,.5048538970947266,.3551079177856445,0,.3551079177856445,.2365699958801269,0,0,0,,,
Australia,AUS,1999,.37617001,6.0230708,32.866142,59.885521,.072266638,.044199999,.01408,22.504,.01643,.015960598,,,,1,16.045303,50.48539,15.590758,-9.0397234,35.502151,81.890678,47.280499,AUS,0,.5048538970947266,.3550215148925781,0,.3550215148925781,.2250399971008301,0,0,0,,,
Australia,AUS,2000,.28916499,6.3179202,32.862865,60.694061,.072572738,.03108,.044569999,19.458,.019230001,.013269702,.017321702,.015756136,.67477971,1,16.049919,50.48539,15.944042,-8.7471361,35.486565,82.919495,48.677299,AUS,0,.5048538970947266,.3548656463623047,0,.3548656463623047,.1945800018310547,0,0,1,.0447818120052106,-.0447818120052106,-.0087136450619718
Australia,AUS,2001,.614434,5.6167059,32.767452,61.24575,.072827809,.025840001,.044070002,17.076,.0068600001,.012827222,,,.70167649,1,15.981267,50.48539,16.019842,-8.5332737,35.249592,82.047295,51.204567,AUS,0,.5048538970947266,.3524959182739258,0,.3524959182739258,.1707600021362305,0,0,0,,,
Australia,AUS,2002,1.257369,5.8434129,32.802238,61.517883,.073234178,.041469999,.03049,14.985,.0085000005,.014232129,.016591987,.014211556,.71440578,1,15.838411,50.48539,15.694317,-8.1100721,35.5215,81.175087,52.893169,AUS,0,.5048538970947266,.3552149963378906,0,.3552149963378906,.1498499965667725,0,0,1,.0540134888513464,-.0540134888513464,-.0080939211189337
Australia,AUS,2003,1.3706141,5.3707681,32.750156,61.995918,.073531516,.03018,.027309999,13.165,.013409999,.021304147,.017732788,.015752632,.71392965,1,15.73944,50.48539,15.702854,-7.857028,35.445065,81.740883,53.76149,AUS,0,.5048538970947266,.3544506454467773,0,.3544506454467773,.1316499996185303,0,0,1,.0649455605380926,-.0649455605380926,-.0085500830200651
Australia,AUS,2004,1.338919,5.5965352,32.679874,62.901176,.073933609,.041030001,.02342,11.888,.013099999,.022721186,.019849418,.017112195,.78307229,1,15.563604,50.48539,15.90042,-7.4673872,35.38866,83.063911,55.154236,AUS,0,.5048538970947266,.353886604309082,0,.353886604309082,.1188799953460693,0,0,1,.0728355875991982,-.0728355875991982,-.0086586943148209
Australia,AUS,2005,1.0614409,5.3460999,32.71096,63.382336,.074233115,.030400001,.026589999,10.84,.01561,.025831744,.017461812,.01599513,.884,1,15.426069,52.723495,15.833006,-7.0797873,35.620899,81.553566,55.869946,AUS,0,.5272349548339844,.3562089920043945,.0223810577392578,.3562089920043945,.1084000015258789,.0024261066930863,.0079723340172932,1,.057262404710785,-.057262404710785,-.0062072447580246
Australia,AUS,2006,.79932398,5.5919361,32.709454,67.754005,.074493319,.02636,.03554,9.9200001,.01464,.032046452,.017078994,.016237622,.98100001,1,15.398403,62.453278,19.424509,-6.5742683,35.624573,82.120148,58.688595,AUS,0,.6245327758789062,.3562457275390625,.0972978210449218,.3562457275390625,.0992000007629395,.0096519439218886,.0346619330461137,1,.0594391586501288,-.0594391586501288,-.0058963645834413
Australia,AUS,2007,1.361856,5.99336,32.712959,68.457611,.074919827,.043569997,.023559999,9.6470003,.0128,.015002129,.018189551,.016842159,1.028,1,15.406164,64.254128,19.349241,-6.0645809,35.60117,82.620186,58.49852,AUS,0,.642541275024414,.3560116958618164,.0180084991455078,.3560116958618164,.0964700031280518,.0017372799688987,.0064112363207183,1,.0620239746608497,-.0620239746608497,-.0059834530295464
Australia,AUS,2008,2.1781969,5.8257241,32.655495,69.245193,.075182743,.02664,.043480001,11.709,-.01129,.017879732,.01784768,.017660176,1.1769999,1,15.349147,64.927834,19.757904,-5.8757892,35.44585,83.36319,59.444553,AUS,0,.6492783355712891,.3544585037231445,.0067370605468751,.3544585037231445,.1170899963378906,.0007888423947617,.0023880084009376,1,.0687885254447487,-.0687885254447487,-.0080544481924145
Australia,AUS,2009,1.907142,5.151906,32.686104,68.406021,.075378507,.01977,.0177,16.566,-.045089997,.022229424,.017019637,.018169276,1.099,1,15.439716,64.176392,17.720816,-5.066659,35.419312,83.141914,57.899754,AUS,0,.641763916015625,.354193115234375,-.0075144195556641,.354193115234375,.1656599998474121,-.0012448387424447,-.0026615556715988,1,.0578622740487127,-.0578622740487127,-.0095854643100807
Australia,AUS,2010,2.187597,5.3792129,32.650017,69.094688,.075618446,.02428,.02863,20.288,-.048660003,.021975664,.017633913,.016959768,1.206,1,15.409658,66.861481,18.814425,-5.3659177,35.310139,82.704971,57.717613,AUS,0,.6686148071289063,.3531013870239258,.0268508911132813,.3531013870239258,.2028800010681152,.0054475088177424,.009481086894928,1,.0565215461598343,-.0565215461598343,-.0114670913452787
Australia,AUS,2011,2.1240561,4.8858328,32.658134,69.458199,.075889796,.027509999,.03356,23.962,-.040710002,.023637168,.016901381,.018521227,1.352,1,15.42663,66.835564,18.035833,-4.6155534,35.293804,83.64138,57.897652,AUS,0,.6683556365966797,.3529380416870117,-.0002591705322266,.3529380416870117,.2396199989318848,-.0000621024426553,-.000091471140107,1,.0479604724188429,-.0479604724188429,-.0114922883497758
Australia,AUS,2012,1.6236989,3.4128449,32.765156,69.798607,.076269925,.03875,.016860001,27.42,-.028550001,.023936365,.016131485,.017788971,1.227,1,15.5065,66.803177,18.013937,-4.2730765,35.522594,83.330109,59.262531,AUS,0,.6680317687988281,.355225944519043,-.0003238677978517,.355225944519043,.2742000007629394,-.000088804550418,-.0001150462443912,1,.0205746296700728,-.0205746296700728,-.0056415634712312
Australia,AUS,2013,1.3719,3.7201729,32.6712,70.849617,.076491788,.022430001,.024500001,30.333,-.020639999,.025173411,.016324531,.0179122,1.1930001,1,15.695494,68.205643,17.742855,-3.5078096,34.972748,82.436188,61.907024,AUS,0,.6820564270019531,.3497274780273438,.014024658203125,.3497274780273438,.3033300018310547,.0042540995984338,.0049048083435744,1,.0562875256071353,-.0562875256071353,-.0170736952454779
Australia,AUS,2014,1.10954,3.639209,32.645267,70.969131,.076744445,.025590001,.02513,33.893002,-.0207,.02504397,.016008949,.018573735,1.113,1,15.806642,72.416267,17.443041,-3.2612226,34.745388,83.908722,56.582413,AUS,0,.7241626739501953,.3474538803100586,.0421062469482422,.3474538803100586,.3389300155639648,.0142710709335079,.0146299788874603,1,.0647369896857284,-.0647369896857284,-.0219413089217482
Australia,AUS,2015,.58648902,2.7184091,32.711731,70.598801,.076973803,.0232,.01485,37.575001,-.01863,.020615015,.015332525,.017774103,1,1,15.77478,71.344177,17.348564,-3.3740401,35.00465,82.152939,58.299286,AUS,0,.7134417724609375,.350046501159668,-.0107209014892578,.350046501159668,.3757500076293945,-.0040283788163826,-.0037528140555921,1,.0343382030927981,-.0343382030927981,-.0129025800740986
Australia,AUS,2016,.53299201,2.3649621,32.797928,70.492767,.077240556,.02703,.01277,40.459999,-.01516,.023199879,.015321884,.018857315,.99900001,1,15.917315,68.830757,16.813074,-3.0087395,35.103405,82.619904,60.027649,AUS,0,.6883075714111329,.351034049987793,-.0251342010498047,.351034049987793,.4045999908447266,-.0101692975146405,-.0088229603877204,1,.0187828374995815,-.0187828374995815,-.0075995358803687
Australia,AUS,2017,.333186,2.6622779,32.761677,69.10183,.077476494,.023870001,.019950001,41.039001,-.0084500005,.028346412,.01498386,.019230023,1.164,1,15.895173,67.693886,14.943303,-2.7337987,34.980568,81.669678,57.941933,AUS,0,.6769388580322265,.3498056793212891,-.0113687133789063,.3498056793212891,.4103900146484375,-.0046656064501033,-.0039768405065174,1,.0269536774053729,-.0269536774053729,-.0110615200652202
Australia,AUS,2018,-.224718,2.6855819,31.556803,69.571495,.07775154,.02789,.019330001,41.598,-.0041100001,.022644319,.0155599,.018965773,1.186,1,15.941709,68.247742,14.631757,-3.4309709,30.963371,82.172112,58.294624,AUS,0,.6824774169921876,.3096337127685547,.005538558959961,.3096337127685547,.4159799957275391,.0023039297325013,.0017149245741603,1,.3434560873901331,-.3434560873901331,-.1428708617651449
