cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
.5451413431962638,1.9782215,1060,420,640,.39622641,.60377359,.10656866,.046496652,2.2919643,.022121623,-.052250285,.026372403,-1.9812486,.047846019,.15881896,.051067106,3.1100049,.0019255752,.0019255752,1060,60,.42741728
