specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.190431812224602,.21259286,.89575827,.37060457,.022619402,.053825453,.42023617,.67440617,,,,,1060,60,.42382333
