cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
-11.00813236500032,1.9817085,1060,6,1054,.0056603774,.99433964,-10.389838,4.3532033,-2.3867109,.01719106,.17115283,.17770226,.96314377,.33571592,-10.560991,4.3567805,-2.4240355,.015531429,.015531429,1060,60,.42640799
