cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
4.931938181813019,1.9183742,1060,913,147,.86132073,.13867925,-.03285541,.01381928,-2.3775053,.017623607,-.11365798,.028733516,-3.9555891,.000081915059,.080802567,.023649668,3.416647,.00066034711,.00066034711,1060,60,.44473967
