b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.0259027165496019,.11524488,.22476241,.82221234,-.0014075219,.0041753538,-.33710244,.73611397,-.0012044286,.003009055,-.40026805,.68904889,1044,59,.44341275
