cutoff,rss,N,N_low,N_high,share_low,share_high,rank_cutoff,rank_rss
5.653917217416875,1.9504904,1060,740,320,.6981132,.3018868,740,1
5.695565562710781,1.9509796,1060,741,319,.69905663,.3009434,741,2
5.725820897780807,1.9511912,1060,742,318,.69999999,.30000001,742,3
5.619811546321866,1.9515035,1060,739,321,.69716984,.30283019,739,4
5.774183379262736,1.9516113,1060,743,317,.70094341,.29905659,743,5
5.857953500454477,1.9536753,1060,745,315,.7028302,.2971698,745,6
5.837127575140011,1.9539204,1060,744,316,.70188677,.2981132,744,7
5.896198281125209,1.9544255,1060,746,314,.70377356,.29622641,746,8
5.549084572911794,1.9545007,1060,737,323,.695283,.30471697,737,9
5.606087407554698,1.9546351,1060,738,322,.69622642,.30377358,738,10
6.050334755390463,1.9546382,1060,754,306,.71132076,.28867924,754,11
12.2996591713794,1.9546716,1060,914,146,.86226416,.13773584,913,12
12.32540926358002,1.9546716,1060,914,146,.86226416,.13773584,914,13
6.053597285845623,1.9547015,1060,755,305,.71226418,.28773585,755,14
5.92672711035401,1.9547093,1060,747,313,.70471698,.29528302,747,15
5.500981208812076,1.9548769,1060,736,324,.69433963,.30566037,736,16
6.190758786927241,1.954922,1060,757,303,.71415097,.28584906,757,17
5.448452324678818,1.9550145,1060,734,326,.69245285,.30754718,734,18
6.169959665277316,1.9550444,1060,756,304,.71320754,.28679246,756,19
5.947155329102648,1.9552821,1060,748,312,.7056604,.29433963,748,20
6.005223103583305,1.9554416,1060,751,309,.70849055,.29150942,751,21
6.221916318206494,1.9558512,1060,758,302,.71509433,.28490567,758,22
6.047064998717244,1.9558818,1060,753,307,.71037734,.28962263,753,23
5.989904599858801,1.9559326,1060,750,310,.70754719,.29245284,750,24
5.423467748839171,1.9560287,1060,733,327,.69150943,.30849057,733,25
5.982974676096288,1.9562281,1060,749,311,.70660377,.29339623,749,26
6.250585348105881,1.9562902,1060,759,301,.71603775,.28396225,759,27
6.024220328562921,1.9564618,1060,752,308,.70943397,.29056603,752,28
5.498235762062418,1.9564691,1060,735,325,.69339621,.30660376,735,29
5.301578550045457,1.9570708,1060,727,333,.68584907,.31415093,727,30
11.44314291491457,1.957216,1060,905,155,.85377359,.14622642,904,31
5.307280899940253,1.9572272,1060,729,331,.68773586,.31226414,728,32
5.326223527437344,1.9572272,1060,729,331,.68773586,.31226414,729,33
5.398354179755115,1.9572351,1060,732,328,.69056606,.30943397,732,34
12.22622551104611,1.9574274,1060,910,150,.85849059,.14150943,910,35
12.22724371456414,1.9574982,1060,912,148,.86037737,.13962264,911,36
