group,split,cutoff_low,cutoff_high,b_G,se_G,t_G,p_G,N_model,N_countries,r2
Bottom 50%,50,,2.3918898,.012911454,.055352114,.23326035,.81566298,530,40,.48614243
Top 50%,50,2.391889885534464,,-.066144191,.089316458,-.74055994,.45934314,530,45,.46748623
0-20%,20,,.13141289,-.055174235,.080322623,-.68690783,.49315417,212,25,.41685957
20-40%,20,.1314128976539367,1.2305611,.089116201,.089214779,.99889499,.31950963,212,37,.60039604
40-60%,20,1.230561152774637,3.7697759,.26765108,.13311578,2.0106637,.046240985,212,39,.64558285
60-80%,20,3.769775925352863,8.6392298,-.0069870297,.10894741,-.064132132,.94895154,212,33,.4324517
80-100%,20,8.639229522629826,,-.18264611,.26866391,-.67983127,.4975999,212,23,.56521916
