cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
5.653917217416875,1.9504904,1060,740,320,.6981132,.3018868,-.031204896,.053725086,-.58082539,.56149334,-.23218748,.061685022,-3.764082,.00017722319,.20098259,.059086412,3.4015026,.00069757947,.00069757947,1060,60,.43544388
