b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.0886967439701324,.043238863,2.0513201,.04050475,-.11555709,.052664842,-2.1941979,.028458463,.015931459,.015186169,1.0490769,.29440483,1060,60,.42454836
