cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
20.42690757286048,1.9746797,1060,1055,5,.99528301,.0047169812,.064143986,.078566849,.81642562,.41445759,-6.889307,2.0368412,-3.3823488,.00074746832,6.9534512,2.0357749,3.4156287,.00066279125,.00066279125,1060,60,.42844242
