b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
-.0364840093443987,.12566479,-.29032803,.77162856,-.0041950806,.020906229,-.20066176,.84100592,-.0011922907,.00040356207,-2.9544172,.0032097164,1044,59,.43128037
