specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,-.0739519851790477,.039800897,-1.8580481,.063465618,-.0027465359,.00075014005,-3.6613643,.00026445309,,,,,1060,60,.44469383
