cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
-2.740887693733279,1.9819078,1060,137,923,.12924528,.87075472,.64439845,.39250433,1.6417614,.10096428,-.023900436,.086482599,-.27636123,.78232962,.6682989,.37522089,1.7810812,.07521268,.07521268,1060,60,.4263503
