b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.1230762195488891,.12233311,1.0060744,.31463143,-.044271335,.051323708,-.86259037,.3885766,.000011105669,.00065408886,.016978838,.98645699,1060,60,.42271242
