specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.1230777508972643,.12225547,1.0067259,.31431812,-.044279765,.051194847,-.86492622,.38729358,,,,,1060,60,.42330855
