country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Czech Republic,CZE,1997,,,26.608698,45.80217,.081517398,-.0059600002,.086269997,12.124,-.02775,.0028926525,,,,1,19.634033,34.909317,6.0664201,-18.26004,33.784107,67.384544,35.112644,CZE,0,.4580216979980469,.19634033203125,-.0050914001464844,-.0019972229003906,.1212399959564209,-.0006172813331723,.0000101686609676,0,,,
Czech Republic,CZE,1998,,,26.477079,45.574192,.081478015,-.0039300001,.10645001,13.877,-.036940001,.0036533058,.0058555673,.0091688065,,1,19.510817,34.909317,5.7715836,-18.348211,33.495663,65.884277,35.928978,CZE,0,.4557419204711914,.1951081657409668,-.0022797775268554,-.0012321662902832,.1387699985504151,-.000316364724097,2.80906501794e-06,0,,,
Czech Republic,CZE,1999,,,26.392921,44.559296,.081614904,.013780001,.021779999,15.088,-.02575,.0036922812,,,,1,19.340208,34.909317,4.5708337,-18.311583,33.414341,62.518444,36.25013,CZE,0,.4455929565429688,.1934020805358887,-.0101489639282227,-.0017060852050781,.1508800029754639,-.0015312757076881,.0000173149972048,0,,,
Czech Republic,CZE,2000,1.030525,7.0592799,26.17507,43.696449,.082008146,.040110003,.037809998,16.895,-.034010001,.0036064426,.0058745914,.0074366583,.97301847,1,18.903154,34.909317,3.3481781,-18.295597,33.23621,59.152607,37.02742,CZE,0,.4369644927978515,.1890315437316895,-.0086284637451172,-.0043705368041992,.1689500045776367,-.0014577789892355,.0000377110183617,1,1.500211632076401,-1.500211632076401,-.2534607621067318
Czech Republic,CZE,2001,1.3666281,6.3688998,26.124058,45.298801,.082295686,.029170001,.046440002,22.597,-.054219998,.0038568433,,,.9947328,1,18.845171,34.909317,4.3546567,-17.959354,33.101883,62.825882,38.161205,CZE,0,.4529880142211914,.1884517097473145,.0160235214233398,-.000579833984375,.2259700012207031,.0036208351555921,-9.29098227061e-06,0,,,
Czech Republic,CZE,2002,.32542601,4.9114699,26.003878,46.71936,.082445897,.01513,.01946,25.702999,-.060149997,.0062272744,.0092199733,.011126179,1.0210183,1,18.6618,34.909317,5.5025229,-17.902313,32.90472,66.499153,38.749607,CZE,0,.467193603515625,.1866180038452148,.0142055892944336,-.0018337059020996,.2570299911499023,.0036512624906274,-.000026048872932,1,-.6599729542176764,.6599729542176764,.1696328425817443
Czech Republic,CZE,2003,.146587,4.1467409,25.951881,47.468971,.082770653,.033010002,.001,28.062,-.064569995,.0068541984,.0085417638,.011368143,1.0294594,1,18.484507,34.909317,5.7079725,-17.600662,32.947247,66.770187,40.727413,CZE,0,.4746897125244141,.1848450660705566,.0074961090087891,-.0017729377746582,.2806200027465821,.0021035581306351,-.0000132901348246,1,-.6955056799587309,.6955056799587309,.1951728058202825
Czech Republic,CZE,2004,.619542,4.8771582,25.886663,46.82634,.083233416,.047359999,.02743,28.289,-.018070001,.0069074603,.0086450754,.0099959103,1.057978,1,18.4161,34.909317,4.4686894,-17.27812,32.811749,63.91465,41.655056,CZE,0,.4682633972167969,.1841609954833985,-.0064263153076172,-.0006840705871582,.2828899955749512,-.0018179403089351,4.39605328575e-06,1,-1.649529854271261,1.649529854271261,.4666354931755469
Czech Republic,CZE,2005,-.80422902,3.4804299,25.935396,47.582394,.083851412,.063749999,.01856,27.677999,-.024080001,.0067451028,.0091303075,.011090284,1.0780001,1,18.554327,34.076908,4.7403388,-16.914577,32.777283,66.710205,41.960068,CZE,0,.4758239364624023,.185543270111084,.0075605392456055,.0013822746276855,.2767799949645996,.0020926060143283,.0000104507415708,1,-3.467846523466075,3.467846523466075,.9598305433029444
Czech Republic,CZE,2006,-1.015994,3.776618,25.900173,48.451965,.084492721,.066229999,.025090002,27.565001,-.015620001,.0067335344,.010824994,.011080677,1.051,1,18.480711,35.100414,4.8321891,-16.444366,32.752518,66.486267,43.769211,CZE,0,.4845196533203125,.1848071098327637,.0086957168579102,-.0007361602783203,.2756500053405762,.0023969743983231,-6.40144134231e-06,1,-1.609273584617878,1.609273584617878,.4435962721943661
