b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.1549488699850574,.1084872,1.4282686,.15353745,-.054916099,.069683246,-.78808188,.43084195,-.026160963,.0083148992,-3.1462753,.0017042025,1060,60,.4450191
