specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.1399976868981126,.10801008,1.2961538,.19523142,-.054728914,.067362078,-.81245881,.41672814,,,,,1060,60,.4230898
