b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
-.0846546512852292,.042544827,-1.9897754,.046896968,.00059285539,.0055297371,.10721222,.91464287,-.0020238019,.0034655244,-.58398145,.55936903,1060,60,.44706747
