b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.0865839059518753,.075476117,1.1471696,.25159532,.013840894,.0090401219,1.5310516,.12608369,-.011109929,.005633587,-1.972088,.048884202,1060,60,.45326123
