country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Australia,AUS,1995,2.62287,9.20119,.32682326,.58292139,.070525296,.029590001,.046259999,31.097,-.0049700001,.01293663,,,,1,15.859905,50.48539,15.913918,-10.469088,35.108727,82.201729,42.189304,AUS,0,.3109700012207031,.1812710640429396,.1905122701612463,0,,,
Australia,AUS,1996,1.764419,8.204134,.32679492,.58607745,.07091447,.03968,.026530001,29.299999,.0056699999,.014481932,.018005645,.013675971,,1,15.929646,50.48539,15.758211,-10.165621,35.016052,82.201729,43.13612,AUS,0,.2929999923706055,.1717206888784222,.1915271353224028,0,,,
Australia,AUS,1997,.59797603,6.9403162,.32809055,.58791983,.071375996,.047230002,.0022499999,25.864,.012180001,.013976641,,,,1,15.978993,50.48539,15.514561,-9.7579803,35.386978,81.531799,44.358753,AUS,0,.2586400032043457,.1520595870451075,.1928909399263574,0,,,
Australia,AUS,1998,.21465699,5.4884648,.32852876,.59190983,.071834087,.046869997,.0085900007,23.657,.0114,.011672732,.01618118,.014322111,,1,15.997271,50.48539,15.3734,-9.3631086,35.510792,80.861862,46.2257,AUS,0,.2365699958801269,.1400281050513502,.1944594022056449,0,,,
Australia,AUS,1999,.37617001,6.0230708,.32866141,.5988552,.072266638,.044199999,.01408,22.504,.01643,.015960598,,,,1,16.045303,50.48539,15.590758,-9.0397234,35.502151,81.890678,47.280499,AUS,0,.2250399971008301,.134766371893387,.1968205947711628,0,,,
Australia,AUS,2000,.28916499,6.3179202,.32862866,.60694063,.072572738,.03108,.044569999,19.458,.019230001,.013269702,.017321702,.015756136,.67477971,1,16.049919,50.48539,15.944042,-8.7471361,35.486565,82.919495,48.677299,AUS,0,.1945800018310547,.1180985083320866,.1994580845265972,1,1.357477350747111,-1.357477350747111,-.2641379453939881
Australia,AUS,2001,.614434,5.6167059,.32767451,.61245751,.072827809,.025840001,.044070002,17.076,.0068600001,.012827222,,,.70167649,1,15.981267,50.48539,16.019842,-8.5332737,35.249592,82.047295,51.204567,AUS,0,.1707600021362305,.1045832463664101,.2006867145663875,0,,,
Australia,AUS,2002,1.257369,5.8434129,.32802239,.61517882,.073234178,.041469999,.03049,14.985,.0085000005,.014232129,.016591987,.014211556,.71440578,1,15.838411,50.48539,15.694317,-8.1100721,35.5215,81.175087,52.893169,AUS,0,.1498499965667725,.0921845445850909,.2017924283239481,1,2.592625277467256,-2.592625277467256,-.3885048889273959
Australia,AUS,2003,1.3706141,5.3707681,.32750157,.61995918,.073531516,.03018,.027309999,13.165,.013409999,.021304147,.017732788,.015752632,.71392965,1,15.73944,50.48539,15.702854,-7.857028,35.445065,81.740883,53.76149,AUS,0,.1316499996185303,.0816176252294935,.2030376003758878,1,3.094808019579565,-3.094808019579565,-.4074314745970741
Australia,AUS,2004,1.338919,5.5965352,.32679874,.62901175,.073933609,.041030001,.02342,11.888,.013099999,.022721186,.019849418,.017112195,.78307229,1,15.563604,50.48539,15.90042,-7.4673872,35.38866,83.063911,55.154236,AUS,0,.1188799953460693,.0747769139389254,.205560245561351,1,3.446694722307608,-3.446694722307608,-.4097430525472502
Australia,AUS,2005,1.0614409,5.3460999,.32710961,.63382334,.074233115,.030400001,.026589999,10.84,.01561,.025831744,.017461812,.01599513,.884,1,15.426069,52.723495,15.833006,-7.0797873,35.620899,81.553566,55.869946,AUS,0,.1084000015258789,.0687064504996465,.2073297008543431,1,3.736712885966509,-3.736712885966509,-.4050596825405409
Australia,AUS,2006,.79932398,5.5919361,.32709453,.67754006,.074493319,.02636,.03554,9.9200001,.01464,.032046452,.017078994,.016237622,.98100001,1,15.398403,62.453278,19.424509,-6.5742683,35.624573,82.120148,58.688595,AUS,0,.0992000007629395,.0672119748516389,.2216196454230541,1,3.990908698747607,-3.990908698747607,-.3958981459605844
Australia,AUS,2007,1.361856,5.99336,.3271296,.68457609,.074919827,.043569997,.023559999,9.6470003,.0128,.015002129,.018189551,.016842159,1.028,1,15.406164,64.254128,19.349241,-6.0645809,35.60117,82.620186,58.49852,AUS,0,.0964700031280518,.0660410579440924,.2239451055140904,1,4.066393471699105,-4.066393471699105,-.3922849909347019
Australia,AUS,2008,2.1781969,5.8257241,.32655495,.69245195,.075182743,.02664,.043480001,11.709,-.01129,.017879732,.01784768,.017660176,1.1769999,1,15.349147,64.927834,19.757904,-5.8757892,35.44585,83.36319,59.444553,AUS,0,.1170899963378906,.081079196744904,.2261236159850739,1,3.495817436552275,-3.495817436552275,-.4093252508438401
Australia,AUS,2009,1.907142,5.151906,.32686102,.68406022,.075378507,.01977,.0177,16.566,-.045089997,.022229424,.017019637,.018169276,1.099,1,15.439716,64.176392,17.720816,-5.066659,35.419312,83.141914,57.899754,AUS,0,.1656599998474121,.1133214152698997,.2235926225966551,1,2.154144244614014,-2.154144244614014,-.3568555352340613
Australia,AUS,2010,2.187597,5.3792129,.32650018,.69094688,.075618446,.02428,.02863,20.288,-.048660003,.021975664,.017633913,.016959768,1.206,1,15.409658,66.861481,18.814425,-5.3659177,35.310139,82.704971,57.717613,AUS,0,.2028800010681152,.1401793031443219,.2255942779039088,1,1.12516983404221,-1.12516983404221,-.2282744571322946
Australia,AUS,2011,2.1240561,4.8858328,.32658136,.69458199,.075889796,.027509999,.03356,23.962,-.040710002,.023637168,.016901381,.018521227,1.352,1,15.42663,66.835564,18.035833,-4.6155534,35.293804,83.64138,57.897652,AUS,0,.2396199989318848,.1664357346172983,.2268375286901119,1,.1100736712674665,-.1100736712674665,-.026375852991539
Australia,AUS,2012,1.6236989,3.4128449,.32765156,.69798607,.076269925,.03875,.016860001,27.42,-.028550001,.023936365,.016131485,.017788971,1.227,1,15.5065,66.803177,18.013937,-4.2730765,35.522594,83.330109,59.262531,AUS,0,.2742000007629394,.191387779923333,.2286962237089902,1,-.843961623342899,.843961623342899,.2314142777645145
Australia,AUS,2013,1.3719,3.7201729,.32671201,.70849615,.076491788,.022430001,.024500001,30.333,-.020639999,.025173411,.016324531,.0179122,1.1930001,1,15.695494,68.205643,17.742855,-3.5078096,34.972748,82.436188,61.907024,AUS,0,.3033300018310547,.2149081394943596,.2314742039628968,1,-1.650195799230945,1.650195799230945,.5005538948023213
Australia,AUS,2014,1.10954,3.639209,.32645267,.70969129,.076744445,.025590001,.02513,33.893002,-.0207,.02504397,.016008949,.018573735,1.113,1,15.806642,72.416267,17.443041,-3.2612226,34.745388,83.908722,56.582413,AUS,0,.3389300155639648,.2405356786390894,.2316806169799719,1,-2.634265147325431,2.634265147325431,.8928315273826185
Australia,AUS,2015,.58648902,2.7184091,.32711732,.70598799,.076973803,.0232,.01485,37.575001,-.01863,.020615015,.015332525,.017774103,1,1,15.77478,71.344177,17.348564,-3.3740401,35.00465,82.152939,58.299286,AUS,0,.3757500076293945,.2652749925921239,.2309409019450968,1,-3.650760373545266,3.650760373545266,1.371773238212725
Australia,AUS,2016,.53299201,2.3649621,.32797927,.70492768,.077240556,.02703,.01277,40.459999,-.01516,.023199879,.015321884,.018857315,.99900001,1,15.917315,68.830757,16.813074,-3.0087395,35.103405,82.619904,60.027649,AUS,0,.4045999908447266,.2852137340380614,.2312016644665817,1,-4.44675192158389,4.44675192158389,1.799155786761612
Australia,AUS,2017,.333186,2.6622779,.32761678,.69101828,.077476494,.023870001,.019950001,41.039001,-.0084500005,.028346412,.01498386,.019230023,1.164,1,15.895173,67.693886,14.943303,-2.7337987,34.980568,81.669678,57.941933,AUS,0,.4103900146484375,.2835870034333857,.2263891856063527,1,-4.607247407929267,4.607247407929267,1.890768331229068
Australia,AUS,2018,-.224718,2.6855819,.31556803,.69571495,.07775154,.02789,.019330001,41.598,-.0041100001,.022644319,.0155599,.018965773,1.186,1,15.941709,68.247742,14.631757,-3.4309709,30.963371,82.172112,58.294624,AUS,0,.4159799957275391,.2894035021621676,.2195453963071259,1,-4.778465856056326,4.778465856056326,1.987746206386502
Australia,AUS,2019,-.63495803,1.503742,.31356215,.69341195,.077947013,.01974,.015659999,46.528999,-.035720002,.023888689,.015386908,.01864646,1.3019999,1,16.044901,67.468796,13.328531,-2.934273,30.179688,82.001648,58.553127,AUS,0,.4652899932861328,.3226376398369121,.2174277440239791,1,-6.143801679461882,6.143801679461882,2.858649442188151
Australia,AUS,2020,.036100999,.93021297,.31376737,.6805802,.077740617,-.02043,.0088999998,56.91,-.07807,.017890094,.015733533,.01813947,1.3119999,1,16.137405,66.695496,11.48029,-2.5465183,30.137703,80.227936,57.250618,AUS,0,.5690999984741211,.3873181900785653,.2135438614646397,1,-9.012021017651751,9.012021017651751,5.128741147394359
Australia,AUS,2021,.064677998,1.504647,.31315833,.69395286,.078262582,.053579997,.028410001,55.372002,-.055069998,.023099849,.01471722,.018311827,1.637,1,16.080318,66.695496,11.008126,-1.4314861,29.98052,80.740257,60.750095,AUS,0,.5537200164794922,.3842555882158331,.217317120541427,1,-8.587884321725046,8.587884321725046,4.755283448149565
Australia,AUS,2022,.24293301,3.1947899,.31587625,.69314569,.078674771,.04208,.066139996,50.044998,-.01461,.021716788,.015284327,.018948933,1.8099999,1,16.069788,66.695496,7.6132607,.99414635,30.86866,81.385483,59.86272,AUS,0,.5004499816894531,.3468847490439202,.2189482588826053,1,-7.112133594218279,7.112133594218279,3.559267126999482
Australia,AUS,2023,.0017350001,3.9637499,.31593722,.69330907,.07888604,.02135,.056139998,49.416,-.0053399997,.023138311,.015898796,.019422056,1.722,1,16.088093,66.695496,5.6360598,2.2958357,30.86866,81.500465,59.796757,AUS,0,.4941600036621094,.3426056119177883,.2190421404876446,1,-6.938242515935881,6.938242515935881,3.428601947083478
Austria,AUT,1995,.57840401,7.156724,.30634055,.60275823,.055677414,.02668,.016109999,68.237999,-.029240001,.089247495,,,,1,24.711245,45.86018,16.798637,-11.803153,32.05991,83.335892,51.631393,AUT,0,.6823799896240235,.411310153899899,.1846492845580183,0,,,
Austria,AUT,1996,-.103058,6.336657,.30716693,.60912162,.055914421,.023979999,.01695,68.18,-.01051,.10007948,.017316496,.016587121,,1,25.041838,45.86018,17.077589,-11.488249,31.924448,83.335892,53.540417,AUT,0,.6818000030517578,.4152991228215114,.1871020206578677,0,,,
Austria,AUT,1997,-.64793801,5.6944022,.30612254,.61059451,.056126717,.021459999,.01154,63.373001,.0065200003,.080405608,,,,1,24.921812,45.86018,16.846867,-11.347021,31.765697,82.099091,55.21909,AUT,0,.6337300109863281,.3869520661845672,.1869167434988981,0,,,
Austria,AUT,1998,-.54933,4.7244778,.30666861,.61141908,.056470074,.034930002,.0082799997,69.196999,.00191,.088934153,.018035062,.013464613,,1,25.12166,45.86018,16.397272,-10.946637,31.681637,80.862289,56.703262,AUT,0,.6919699859619141,.4230836533724414,.1875030395300747,0,,,
Austria,AUT,1999,-.93682897,4.710072,.30466995,.61541826,.056839332,.037620001,.0051599997,61.34,.0022100001,.064341389,,,,1,24.666136,45.86018,16.378727,-10.87455,31.621426,80.444611,58.320683,AUT,0,.6134000015258789,.3774975587579434,.1874994468844715,0,,,
Austria,AUT,2000,-.463631,5.565124,.30391687,.61915123,.057153322,.0319,.01957,66.109001,.0067000003,.058156274,.018472653,.014754755,1.1360981,1,24.529867,45.86018,16.013008,-10.469576,31.527321,80.026939,59.85825,AUT,0,.6610900115966797,.4093146968795099,.1881705062426633,1,-11.56761050501189,11.56761050501189,7.647231762904183
Austria,AUT,2001,.089515999,5.0917878,.30379263,.62753844,.057284165,.01317,.022920001,67.237999,.019750001,.050728846,,,1.1226468,1,24.45656,45.86018,16.704473,-10.386298,31.573818,81.920052,60.481308,AUT,0,.6723799896240235,.4219442915319269,.1906415511871487,0,,,
Austria,AUT,2002,.37111801,4.9571619,.30441475,.63406873,.057431508,.014839999,.01688,67.440002,.011870001,.042243794,.018802281,.015380562,1.1242814,1,24.67812,45.86018,16.755924,-9.9331255,31.490425,83.813156,60.547276,AUT,0,.6744000244140625,.4276159653016657,.1930198726208801,1,-11.93470386099279,11.93470386099279,8.048764575228143
Austria,AUT,2003,.138101,4.1382551,.30464107,.63139373,.05754501,.011419999,.013049999,66.412003,.0058300002,.04033263,.019304613,.015371361,1.1125721,1,24.857246,45.86018,16.05279,-9.6273785,31.330994,82.332344,61.225594,AUT,0,.6641200256347657,.4193212205785403,.1923484604192573,1,-11.65032958337474,11.65032958337474,7.737217181564302
Austria,AUT,2004,-.13185,4.1257658,.30432943,.63734221,.057798296,.02565,.019619999,65.912003,-.02643,.037652977,.018437706,.015141028,1.0982313,1,24.873693,45.86018,15.975235,-9.2215509,31.210007,82.974541,62.367943,AUT,0,.6591200256347657,.4200850168149555,.1939619897541931,1,-11.51260166183005,11.51260166183005,7.588186302468269
Austria,AUT,2005,-.88587397,3.3987851,.30443862,.64656121,.058027677,.0232,.02098,69.428001,-.0018000001,.035710875,.016795291,.016049575,1.08,1,24.982241,47.897472,16.356812,-8.8594809,31.123211,82.979698,63.091187,AUT,0,.6942800140380859,.4488945227526483,.1968382016345505,1,-12.48399964189196,12.48399964189196,8.66739144662421
Austria,AUT,2006,-.99460799,3.7980039,.30431736,.67640823,.058349393,.03269,.016890001,68.176003,-.0025899999,.037747219,.018273853,.016444111,1.0669999,1,25.030872,55.800491,18.212566,-8.1379108,31.031588,83.262756,63.859215,AUT,0,.6817600250244141,.4611480926694412,.2058427639422646,1,-12.13821272040687,12.13821272040687,8.275348208016252
Austria,AUT,2007,-.42350999,4.207994,.30307627,.68785667,.05871997,.037750002,.02204,65.813004,.0067199999,.051256791,.018635659,.016911639,1.0730001,1,24.79874,56.652332,18.582571,-7.7584548,30.951731,85.169937,64.534744,AUT,0,.6581300354003906,.4526991373379133,.2084730332126128,1,-11.48698860379898,11.48698860379898,7.559932216462108
Austria,AUT,2008,.72076398,4.3682909,.30347195,.68491572,.058864258,.014529999,.032260001,69.528,.0065299999,.046489049,.017716581,.016064517,1.044,1,24.881178,56.461235,17.489834,-7.1998615,30.982924,83.829758,65.183701,AUT,0,.6952799987792969,.4762082019503669,.2078527113972779,1,-12.51297569858686,12.51297569858686,8.700021728438841
Austria,AUT,2009,.69029599,3.93506,.30391863,.66827971,.058499042,-.035859998,.0040000002,80.751999,-.030639999,.051566526,.016627394,.014500185,1.064,1,24.706717,53.847408,15.990576,-7.261992,31.354168,80.987885,65.648621,AUT,0,.8075199890136719,.5396492220033816,.203102653062432,1,-15.61379878210332,15.61379878210332,12.60845462098576
Austria,AUT,2010,.028452,3.220068,.30243611,.6750406,.058678325,.01809,.01692,83.653999,-.022119999,.062921517,.018125212,.014505159,1.039,1,24.42107,55.06525,16.203501,-7.1092405,31.234976,80.379753,67.067162,AUT,0,.8365399932861328,.5646984612371579,.2041566562342894,1,-16.41774853511554,16.41774853511554,13.73410324933897
Austria,AUT,2011,.56225097,3.324028,.30351204,.6754353,.058966864,.029270001,.035459999,83.356003,-.0029,.068078496,.016028853,.013769768,1.005,1,24.992571,55.512226,15.195024,-6.3205905,30.859962,79.456932,67.661438,AUT,0,.8335600280761719,.5630158715007929,.2050027450386978,1,-16.33390922249756,16.33390922249756,13.61529383009871
Austria,AUT,2012,.55547202,2.3446181,.29974616,.68055093,.059029475,.0062800003,.02568,82.934998,.00068000006,.074324816,.015601898,.015171647,.99000001,1,24.511713,55.240154,14.851084,-6.1411934,30.317263,80.821861,68.103264,AUT,0,.8293499755859375,.5644148995725118,.2039925259165187,1,-16.22281270024329,16.22281270024329,13.45438931688201
Austria,AUT,2013,-.35331601,1.994957,.30112097,.69532067,.05900437,-.0025099998,.02118,82.431,.0018099999,.063847065,.015713796,.014822138,.99599999,1,24.335655,58.893681,15.740444,-5.6218276,30.949711,81.269363,68.433159,AUT,0,.8243099975585938,.5731597763579885,.2093756310442796,1,-16.08163496010322,16.08163496010322,13.25625247470088
Austria,AUT,2014,-1.032143,1.497526,.30370265,.7086733,.059079692,.0075599998,.014630001,85.209999,.0010800001,.067946598,.015529957,.014821701,.991,1,24.747906,62.971508,16.715546,-5.129591,31.235212,80.973,68.657494,AUT,0,.8520999908447265,.6038605110435356,.2152259604351947,1,-16.84594516783223,16.84594516783223,14.3544297232806
Austria,AUT,2015,-1.3771729,.75474697,.30014378,.70458013,.059209183,.01303,.0081199994,85.614998,.01387,.059663296,.014509792,.01390447,1,1,24.347485,62.913208,15.785968,-5.1473665,30.656992,79.33532,69.125519,AUT,0,.8561499786376954,.6032262617008974,.2114753418079154,1,-16.96280434085661,16.96280434085661,14.52270457405979
Austria,AUT,2016,-1.45647,.37549999,.29856154,.68770325,.059418697,.021170001,.0097200004,83.418999,.00232,.061094806,.014748106,.014288901,1,1,24.56674,58.670193,12.876276,-4.5114198,29.930294,78.386749,69.254028,AUT,0,.8341899871826172,.573675166836756,.2053217441506625,1,-16.35820043204131,16.35820043204131,13.64584700873522
Austria,AUT,2017,-1.74238,.586712,.29847652,.69086748,.059643373,.022720002,.02234,79.056999,.0072300001,.05539586,.014677515,.014278615,.98699999,1,24.733206,58.43375,12.558276,-4.1076159,29.707783,79.186424,69.640053,AUT,0,.7905699920654297,.5461791010404659,.2062077203567192,1,-15.15299976522999,15.15299976522999,11.97950690416533
Austria,AUT,2018,-2.234364,.67593598,.29767704,.69088101,.059888765,.024839999,.02118,74.585999,.01513,.058126923,.014561167,.015240364,.97500002,1,24.792036,57.656406,11.367204,-3.4126105,29.399448,79.690636,69.917267,AUT,0,.7458599853515625,.5153005028849293,.2056594152702473,1,-13.91867311385984,13.91867311385984,10.38138132481668
Austria,AUT,2019,-2.082737,.055962998,.29825726,.68611342,.060062744,.017549999,.01497,71.005997,.01712,.058173049,.014921262,.014464073,.97400004,1,25.564907,56.745739,9.2877951,-2.3130419,28.668133,79.109268,69.979019,AUT,0,.7100599670410156,.4871816703669264,.2046383088872066,1,-12.92863097895859,12.92863097895859,9.18010328680479
Austria,AUT,2020,-.74660498,.147507,.29380906,.68167198,.059410077,-.06318,.013890001,83.182999,-.070819996,.080037139,.016058631,.013952273,.986,1,24.527626,55.946667,9.6331978,-3.2709813,28.6161,78.135056,70.419868,AUT,0,.8318299865722656,.5670351915104948,.2002814002689632,1,-16.29959696473843,16.29959696473843,13.55849352431171
Austria,AUT,2021,-1.521373,-.081404001,.29154074,.67981374,.059890643,.049229998,.027650001,82.399002,-.047940001,.085096523,.015282947,.013404157,.96499997,1,23.936617,55.946667,7.5311918,-2.2524946,28.636545,76.471542,71.525925,AUT,0,.8239900207519532,.5601597399034473,.1981934028963082,1,-16.08611527126717,16.08611527126717,13.25479845618974
Austria,AUT,2022,-1.234105,1.717752,.29911053,.67510033,.060410023,.053309999,.086210005,78.140999,-.02658,.078697577,.014649228,.012831998,.94,1,25.753517,55.946667,3.7126985,.67977047,28.69158,74.967354,71.616081,AUT,0,.7814099884033203,.5275301383312035,.2019296176938497,1,-14.89900654984674,14.89900654984674,11.64223253533673
Austria,AUT,2023,-.877617,3.084398,.29531658,.67619765,.060331076,-.0078600002,.077090003,77.753998,-.018209999,.074847959,.013266815,.013613697,.95499998,1,24.838701,55.946667,3.9328306,.22862452,28.69158,75.184937,71.727684,AUT,0,.7775399780273438,.5257707044056952,.1996923747685031,1,-14.7973451972004,14.7973451972004,11.50552745949422
Belgium,BEL,1995,.91293597,7.4912562,.35788193,.54167098,.05752163,.02385,.01265,131.286,.03844,.076604269,,,,1,36.069359,46.783276,11.18858,-6.9730935,37.27,76.301834,39.41618,BEL,0,1.312859954833984,.7111381358029484,.1938542569255741,0,,,
Belgium,BEL,1996,.059530001,6.4992452,.35699654,.54615963,.057652913,.01321,.0176,129.004,.039820001,.07086993,.017115436,.012142317,,1,35.974579,46.783276,11.505861,-6.9761176,37.099159,76.301834,40.762775,BEL,0,1.290039978027344,.7045677507033179,.1949770943863314,0,,,
Belgium,BEL,1997,-.57934803,5.7629919,.356911,.54347235,.05802523,.037930001,.01498,124.271,.051580001,.062319029,,,,1,35.739452,46.783276,10.809953,-6.7070494,37.30862,74.718575,41.53986,BEL,0,1.242710037231445,.6753785438599925,.1939712617345499,0,,,
Belgium,BEL,1998,-.51877201,4.7550359,.35665694,.53410268,.058219537,.019619999,.0090899998,119.186,.059689999,.062235843,.017701544,.010058108,,1,36.031143,46.783276,9.5967741,-6.5529466,36.94072,73.135307,40.312218,BEL,0,1.191859970092773,.636575602183857,.1904914262423247,0,,,
Belgium,BEL,1999,-.87551999,4.7713809,.35650185,.53549093,.058567666,.035429999,.01131,115.362,.058319997,.038176619,,,,1,35.618134,46.783276,9.2735271,-6.2681632,37.307194,74.346123,39.517868,BEL,0,1.153619995117187,.6177530441446651,.1909035058961432,0,,,
Belgium,BEL,2000,-.448201,5.580554,.35610858,.54357588,.058932591,.03717,.026789999,109.589,.061790001,.033845153,.016591942,.011529698,1.0395727,1,35.605862,46.783276,9.0703583,-5.6500144,37.201488,75.556938,40.732544,BEL,0,1.09588996887207,.5956993574036914,.1935720336438784,1,-23.50953820694102,23.50953820694102,25.76386709380134
Belgium,BEL,2001,.122613,5.1248851,.3566559,.54765171,.059041977,.011,.024400001,108.217,.06239,.036992088,,,1.0436888,1,35.602554,46.783276,9.0432835,-5.3128014,37.368992,76.196823,41.315407,BEL,0,1.082170028686523,.5926522646930107,.1953232104988096,0,,,
Belgium,BEL,2002,.404311,4.990355,.35463855,.5555706,.059211198,.017070001,.01549,105.437,.053210001,.039422695,.019151108,.012541805,1.0482441,1,35.234119,46.783276,9.1948328,-5.0983801,37.132225,76.836716,43.051193,BEL,0,1.054369964599609,.5857769564029878,.1970267510333201,1,-22.36429097305088,22.36429097305088,23.58023668155102
Belgium,BEL,2003,.188297,4.1884508,.35570431,.54800874,.059314467,.01038,.01521,101.659,.030859999,.038356427,.018687896,.012816262,1.0536764,1,35.406517,46.783276,8.1575108,-4.8090954,37.279552,74.697998,42.92136,BEL,0,1.016589965820313,.5571001862132471,.1949290693780199,1,-21.31886233205696,21.31886233205696,21.67254152947373
Belgium,BEL,2004,-.104516,4.1531,.35174325,.54917985,.059665367,.03571,.018519999,97.169998,.042350002,.035859901,.018543093,.013464165,1.0416307,1,35.267048,46.783276,7.7878485,-4.8888545,36.230698,74.195396,43.775288,BEL,0,.9716999816894532,.5336380521411865,.1931703065761159,1,-20.08395890229233,20.08395890229233,19.51558249760918
Belgium,BEL,2005,-.85462803,3.4300311,.35056862,.54312795,.059894875,.023220001,.025409998,95.141998,.013250001,.030050309,.017065097,.01271362,1.0140001,1,35.109787,44.548409,6.702558,-4.6943054,36.035572,74.020981,44.368988,BEL,0,.9514199829101563,.5167427887186022,.1904036185961022,1,-19.52521017632001,19.52521017632001,18.57667513227159
Belgium,BEL,2006,-.97988802,3.8127241,.35074741,.56814569,.060146928,.025529999,.02331,91.494003,.039960001,.032820422,.017431639,.013299379,1.011,1,35.035091,51.593105,8.3073835,-4.093503,36.163906,73.981873,44.868732,BEL,0,.9149400329589844,.5198192384828235,.1992756280955454,1,-18.51693822324766,18.51693822324766,16.94188806827769
Belgium,BEL,2007,-.298942,4.332562,.35206023,.57439005,.060508013,.036770001,.01819,87.324997,.036660001,.038838957,.016023394,.014205442,1.025,1,34.885155,52.742931,8.2678452,-3.5307062,36.707695,74.715645,44.858444,BEL,0,.8732499694824218,.5015860969073946,.2022198936205406,1,-17.36312211442538,17.36312211442538,15.16234585654153
Belgium,BEL,2008,.77930897,4.426836,.35315022,.58369476,.060552608,.00447,.044910002,93.160004,.02431,.036778815,.013811821,.014056703,.99300003,1,35.285622,54.352684,8.7311945,-3.1181326,36.63422,74.23867,46.517067,BEL,0,.9316000366210938,.5437700560940539,.2061319307611154,1,-18.97395043733504,18.97395043733504,17.67613292226814
Belgium,BEL,2009,.65555203,3.900316,.35171795,.59061652,.060360122,-.019060001,-.000040000003,99.852997,-.019409999,.057055045,.015674602,.013102203,1.008,1,34.589241,53.559143,9.4222631,-3.260639,36.900917,75.346901,48.278919,BEL,0,.9985299682617188,.5897482991837569,.2077304324929514,1,-20.82536716257124,20.82536716257124,20.79475321188091
Belgium,BEL,2010,.27714801,3.4687641,.35308465,.58347034,.060627546,.027100001,.023250001,100.245,-.0085699996,.062341116,.016542099,.012828151,1,1,34.867245,51.24654,7.8635316,-2.5753844,37.032925,75.492744,48.301819,BEL,0,1.00245002746582,.5848998629130802,.2060144244983064,1,-20.93178674340557,20.93178674340557,20.98307019583561
Belgium,BEL,2011,1.484266,4.2460432,.34698197,.58440089,.060818788,.019309999,.033519998,102.735,-.01245,.066493548,.017234758,.012362169,.97800004,1,34.148361,50.213318,7.3529954,-2.7933819,35.921005,76.229271,48.877686,BEL,0,1.027350006103516,.6003842602278383,.2027765743006071,1,-21.62831556216751,21.62831556216751,22.21985012480155
Belgium,BEL,2012,1.247668,3.036814,.3458176,.59142202,.060840368,.0021600001,.026219999,104.335,-.01116,.070121124,.016711742,.012221703,.977,1,34.350193,50.63438,7.5212359,-2.5628614,35.369862,76.320457,50.471767,BEL,0,1.043349990844727,.6170601606015907,.2045241414927812,1,-22.07205039717423,22.07205039717423,23.02887357981608
Belgium,BEL,2013,.071713001,2.419986,.34511849,.59785211,.060870882,.00306,.01243,105.032,-.00148,.061222106,.017019549,.012837471,.98000002,1,34.133713,51.868416,7.5692062,-2.2460601,35.37661,76.995277,50.491932,BEL,0,1.050319976806641,.6279360152151457,.2063298194431873,1,-22.26561899125322,22.26561899125322,23.38602442247858
Belgium,BEL,2014,-.86778802,1.661881,.3430706,.61022818,.0610459,.017659999,.0049900003,106.555,-.00214,.056807056,.015173527,.011528852,.98699999,1,34.138603,54.870914,8.2536135,-2.091331,34.757351,75.244072,52.953453,BEL,0,1.065550003051758,.6502286400046159,.2093513459909069,1,-22.68930673315746,22.68930673315746,24.1765908587582
Belgium,BEL,2015,-1.279655,.852265,.34375489,.60980922,.061192222,.01474,.0062300004,105.572,.00196,.053028092,.015294453,.012739608,1,1,34.359737,54.349445,7.8080487,-1.7605553,34.741508,74.636467,53.956863,BEL,0,1.055719985961914,.6437877810059627,.2096248998109118,1,-22.41672962163883,22.41672962163883,23.66578948146858
Belgium,BEL,2016,-1.383534,.44843599,.34090066,.60069972,.061310854,.01193,.017690001,105.475,.00035999998,.051052701,.013976383,.013285683,1.013,1,33.695278,50.618183,5.892735,-1.3932492,34.549694,74.292557,55.299183,BEL,0,1.054749984741211,.6335880234224124,.2047789316894324,1,-22.3938953085274,22.3938953085274,23.61996073496555
Belgium,BEL,2017,-1.599816,.729276,.34158081,.5944581,.061457254,.01475,.022260001,102.485,.01355,.056032628,.01240784,.012335487,.99599999,1,33.832603,50.304008,4.4748764,-.80942136,34.616409,72.680611,55.352802,BEL,0,1.024850006103516,.6092303906722373,.2030554793030603,1,-21.56674562836133,21.56674562836133,22.10267938885908
Belgium,BEL,2018,-2.1117721,.79852802,.34428605,.58699125,.06164331,.018780001,.02311,100.078,.0084100002,.056483198,.012246318,.012590394,.97600001,1,34.684822,49.150944,2.7753954,.080322705,34.575771,72.938469,54.007969,BEL,0,1.000780029296875,.5874491208873951,.2020929015911523,1,-20.89787601119999,20.89787601119999,20.91417696673119
Belgium,BEL,2019,-1.941391,.197309,.33538201,.58669883,.061884653,.024430001,.0125,97.572998,-.0029499999,.059474658,.011133183,.012765373,.97199994,1,34.06942,48.684113,.91623998,.37916535,32.519955,73.401627,53.923912,BEL,0,.97572998046875,.5724596380615549,.196768235560663,1,-20.21806834067079,20.21806834067079,19.72737542715856
