b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.019521538174046,.11557218,.16891208,.86590165,-.0017062433,.0039297491,-.43418628,.66425157,-.00096686435,.0028440184,-.33996415,.73395848,1044,59,.44469389
