cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
21.50424911013016,1.9083667,1044,928,116,.8888889,.11111111,.038525,.12317326,.31277081,.75452322,-.032397687,.11966247,-.27074224,.78664792,.070922688,.018352043,3.8645666,.00011882174,.00011882174,1044,59,.44316804
