b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
-.0325669785456342,.015781997,-2.0635524,.039326567,-.0062690582,.006015135,-1.042214,.29757294,-.0020630872,.0037392364,-.55174023,.58125383,1060,60,.45005456
