b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
-.0347084541533417,.12832946,-.27046365,.78686219,.018542314,.02791941,.66413701,.50676346,-.0023358688,.00085744233,-2.7242284,.0065632598,1044,59,.43672755
