cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
61.71238372425162,1.9668998,1044,1041,3,.99712646,.0028735632,-.063764989,.13006316,-.4902617,.62406158,-18.502693,2.8071437,-6.5912886,7.2079759e-11,18.438929,2.8112781,6.5589132,8.8757821e-11,8.8757821e-11,1044,59,.42608902
