b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
-.0160434758838564,.051029835,-.31439406,.75328958,.0008101869,.0055554509,.1458364,.88408095,-.0020819805,.00088689505,-2.3474936,.019101005,1060,60,.44520351
