cutoff,rss,N,N_low,N_high,share_low,share_high,rank_cutoff,rank_rss
-.1480537066608143,1.9916971,1060,516,544,.48679245,.51320755,516,77
-.7614552222732162,1.9916989,1060,411,649,.38773584,.61226416,411,78
-.8043163152708188,1.9917002,1060,409,651,.38584906,.61415094,409,79
-.8168251939652363,1.9917008,1060,406,654,.38301888,.61698115,406,80
-.1219216973044318,1.9917018,1060,518,542,.48867926,.51132077,517,81
-.1094069716904831,1.9917018,1060,518,542,.48867926,.51132077,518,82
-.1723042974922706,1.9917035,1060,514,546,.48490566,.51509434,514,83
-.0385217236532654,1.9917049,1060,531,529,.50094342,.49905661,530,84
-.0219454112924313,1.9917049,1060,531,529,.50094342,.49905661,531,85
-.8200168928821072,1.9917072,1060,404,656,.38113207,.61886793,404,86
-.8176997693426518,1.9917139,1060,405,655,.38207546,.61792451,405,87
-.0465530366201401,1.9917182,1060,527,533,.49716982,.50283021,527,88
-.0553275688518522,1.9917208,1060,525,535,.49528301,.50471699,525,89
-.0659594207120902,1.9917324,1060,523,537,.49339622,.50660378,522,90
-.0655422669707169,1.991735,1060,524,536,.49433962,.50566036,523,91
-.0622204513794529,1.991735,1060,524,536,.49433962,.50566036,524,92
-.8156153751713563,1.9917396,1060,407,653,.38396227,.61603773,407,93
-.8118340073623918,1.991745,1060,408,652,.38490567,.61509436,408,94
-.7214136541511069,1.9917469,1060,414,646,.39056605,.60943395,414,95
-.8470590442658625,1.9917574,1060,399,661,.3764151,.62358493,399,96
-.8229005900300413,1.9918127,1060,403,657,.38018867,.6198113,403,97
-.8373335740747881,1.9918492,1060,401,659,.37830189,.62169814,401,98
-.8305751388822165,1.9918553,1060,402,658,.37924528,.62075472,402,99
-.8426494635728445,1.9918597,1060,400,660,.3773585,.6226415,400,100
-.1902031802946737,1.9918752,1060,513,547,.48396227,.51603776,512,101
-.1792025651368541,1.9918752,1060,513,547,.48396227,.51603776,513,102
-.2029475968922833,1.9919066,1060,512,548,.48301888,.51698112,511,103
-.0191588282983896,1.9919342,1060,532,528,.50188679,.49811321,532,104
-.0157777588187949,1.9919686,1060,533,527,.50283021,.49716982,533,105
-.9310561118181552,1.9919736,1060,381,679,.35943395,.64056605,381,106
-.2729920164420755,1.9919841,1060,507,553,.47830188,.52169812,506,107
-.2622444134059199,1.9919841,1060,507,553,.47830188,.52169812,507,108
-.3079949616015403,1.9919983,1060,506,554,.47735849,.52264148,505,109
-.2442354598635459,1.9920027,1060,508,552,.47924528,.52075469,508,110
-.2145879269154014,1.9920206,1060,510,550,.48113209,.51886791,510,111
-.9306369757724063,1.9920447,1060,382,678,.36037737,.63962263,382,112
-.9367536346612237,1.9920548,1060,380,680,.35849056,.64150941,380,113
-.4912484703869956,1.9921395,1060,464,596,.43773586,.56226414,464,114
-.2253370646599051,1.9921492,1060,509,551,.48018867,.51981133,509,115
-.4984238153913566,1.9921943,1060,461,599,.43490565,.56509435,461,116
-.4983890297218099,1.9922013,1060,463,597,.43679246,.56320757,462,117
-.4949552474532119,1.9922013,1060,463,597,.43679246,.56320757,463,118
-.4997699147493911,1.9922041,1060,460,600,.43396226,.56603771,460,119
-.4906162875605692,1.9922168,1060,465,595,.43867925,.56132078,465,120
-.4872615385247157,1.9922191,1060,466,594,.43962264,.56037736,466,121
-.5030727411806752,1.9922336,1060,459,601,.43301886,.56698114,459,122
-.4869874038366896,1.9923085,1060,467,593,.44056603,.55943394,467,123
-.4868704818550557,1.9923097,1060,468,592,.44150943,.55849057,468,124
-.9529285814733314,1.9923555,1060,376,684,.35471699,.64528304,376,125
-.5040707490333372,1.9923815,1060,457,603,.43113208,.56886792,457,126
-.9981908808653464,1.9923832,1060,370,690,.3490566,.6509434,370,127
-.9926683587410646,1.9923908,1060,371,689,.34999999,.64999998,371,128
-.9886893253429035,1.9924076,1060,372,688,.35094339,.64905661,372,129
-.983546874783497,1.9924096,1060,373,687,.35188678,.64811319,373,130
-.9409773046091968,1.9924169,1060,378,682,.35660377,.6433962,378,131
-.9414340928197066,1.9924223,1060,377,683,.35566038,.64433962,377,132
-.9728249214496173,1.9924283,1060,374,686,.3528302,.64716983,374,133
-.9407239362843203,1.9924285,1060,379,681,.35754716,.64245284,379,134
-.9697797510940803,1.9924301,1060,375,685,.35377359,.64622641,375,135
7.289583256088386,1.9924301,1060,1046,14,.98679245,.013207547,1045,136
7.300479690830694,1.9924301,1060,1046,14,.98679245,.013207547,1046,137
-.9988767472618929,1.9924381,1060,369,691,.34811321,.65188682,369,138
-1.008165934888711,1.9924619,1060,368,692,.34716982,.65283018,367,139
-.9990737681302979,1.9924619,1060,368,692,.34716982,.65283018,368,140
-.504038661875761,1.992557,1060,458,602,.43207547,.5679245,458,141
-.485869545966193,1.9928073,1060,469,591,.44245282,.55754715,469,142
-.4804849869467969,1.992823,1060,470,590,.44339624,.55660379,470,143
-.3832936204617596,1.9928373,1060,488,572,.46037737,.53962266,487,144
-.377150074297292,1.9928373,1060,488,572,.46037737,.53962266,488,145
8.104314777449121,1.9928552,1060,1051,9,.99150944,.0084905662,1051,146
-.3749901064390619,1.992908,1060,489,571,.46132076,.53867924,489,147
-.3838461657520333,1.9929286,1060,486,574,.45849058,.54150945,486,148
.6614865624547284,1.9929469,1060,638,422,.60188681,.39811322,638,149
.6624207239695786,1.9929615,1060,639,421,.60283017,.3971698,639,150
-.3646531474209155,1.9929702,1060,490,570,.46226415,.53773582,490,151
.6642656980123424,1.9929781,1060,640,420,.60377359,.39622641,640,152
-.432963309616503,1.9929861,1060,479,581,.4518868,.54811323,478,153
-.3946018757477128,1.9929962,1060,485,575,.45754716,.54245281,485,154
-.4780190543165533,1.9929968,1060,471,589,.44433963,.55566037,471,155
-.4122385899158364,1.9929994,1060,482,578,.45471698,.54528302,482,156
-.3948805517610863,1.9930004,1060,484,576,.45660377,.54339623,484,157
-.4009355206264816,1.9930023,1060,483,577,.45566037,.5443396,483,158
.6694184370551061,1.9930044,1060,642,418,.60566038,.39433962,642,159
.6675026233247778,1.9930071,1060,641,419,.60471696,.39528301,641,160
-.414907542285307,1.9930141,1060,481,579,.45377359,.54622644,481,161
-.3618403826956687,1.9930378,1060,491,569,.46320754,.53679246,491,162
-.4231572964860288,1.9930452,1060,480,580,.4528302,.5471698,479,163
-.4154065011824637,1.9930452,1060,480,580,.4528302,.5471698,480,164
-1.087093732481882,1.9930801,1060,351,709,.33113208,.66886795,350,165
.4996063307401863,1.9930865,1060,611,449,.57641512,.42358491,611,166
.5121340444007233,1.9930919,1060,613,447,.57830191,.42169812,613,167
.5062615510477156,1.9930933,1060,612,448,.57735848,.42264152,612,168
.52103852344492,1.993095,1060,614,446,.57924527,.42075473,614,169
-.4586439981120997,1.9931109,1060,474,586,.44716981,.55283016,474,170
-.3525033971511164,1.9931208,1060,492,568,.46415094,.53584903,492,171
-1.067405219825359,1.9931438,1060,352,708,.33207548,.66792452,351,172
.5378865467382437,1.9931504,1060,616,444,.58113205,.41886792,616,173
-.4740776574534767,1.9931589,1060,473,587,.44622642,.55377358,472,174
-.4740402841316013,1.9931589,1060,473,587,.44622642,.55377358,473,175
-.3155585117554784,1.9931701,1060,504,556,.47547171,.52452832,503,176
-.3110272688991894,1.9931701,1060,504,556,.47547171,.52452832,504,177
.6456835510047104,1.993171,1060,635,425,.5990566,.4009434,635,178
.6596398039887349,1.9931715,1060,637,423,.60094339,.39905661,637,179
1.1159173426908,1.9931724,1060,751,309,.70849055,.29150942,750,180
1.117509467823547,1.9931724,1060,751,309,.70849055,.29150942,751,181
-.4519690261168534,1.9931748,1060,477,583,.44999999,.55000001,477,182
-.3344636138607328,1.9931775,1060,496,564,.46792454,.53207546,496,183
-1.014673451786982,1.9931778,1060,366,694,.34528303,.65471697,365,184
-1.013275084491629,1.9931778,1060,366,694,.34528303,.65471697,366,185
-.4534436832734167,1.993178,1060,476,584,.4490566,.55094337,476,186
.6582117815765429,1.9931794,1060,636,424,.60000002,.40000001,636,187
-1.024418900624803,1.9931812,1060,365,695,.34433961,.65566039,364,188
-.4573088566213174,1.9931822,1060,475,585,.4481132,.5518868,475,189
.5344038471751053,1.9931835,1060,615,445,.58018869,.41981131,615,190
-1.030828240702834,1.9931917,1060,364,696,.34339622,.65660375,363,191
.5382711232812045,1.9932201,1060,617,443,.58207548,.41792452,617,192
-1.047807911426511,1.9932212,1060,358,702,.33773586,.66226417,357,193
-1.045903491386402,1.9932212,1060,358,702,.33773586,.66226417,358,194
1.098126994104702,1.9932244,1060,747,313,.70471698,.29528302,747,195
1.111691112782037,1.9932251,1060,749,311,.70660377,.29339623,749,196
1.002139327780049,1.9932269,1060,729,331,.68773586,.31226414,729,197
-1.037104614201513,1.993227,1060,361,699,.34056604,.65943396,360,198
-1.035839536760703,1.993227,1060,361,699,.34056604,.65943396,361,199
1.104584828017013,1.9932293,1060,748,312,.7056604,.29433963,748,200
.9887315485645471,1.9932312,1060,728,332,.68679243,.31320754,728,201
-1.064292055259884,1.9932327,1060,353,707,.33301887,.66698116,352,202
-1.03943607022173,1.9932373,1060,360,700,.33962265,.66037738,359,203
-1.030953466975603,1.9932576,1060,362,698,.34150943,.65849054,362,204
1.093747030400118,1.9932587,1060,745,315,.7028302,.2971698,745,205
1.0959676431894,1.9932665,1060,746,314,.70377356,.29622641,746,206
1.388280648282167,1.9932733,1060,799,261,.75377357,.24622642,799,207
.6403435972323297,1.9932779,1060,633,427,.59716982,.40283018,633,208
-.3458444624257797,1.9932845,1060,495,565,.46698114,.53301889,495,209
.5809177796542557,1.9932848,1060,624,436,.58867925,.41132075,624,210
1.43767353568072,1.9932882,1060,804,256,.75849056,.24150944,804,211
1.430847665758537,1.9932953,1060,803,257,.75754714,.24245283,803,212
1.446127499633383,1.9932957,1060,805,255,.75943398,.24056605,805,213
1.021974958686146,1.9932979,1060,735,325,.69339621,.30660376,734,214
.6424519499102823,1.9932985,1060,634,426,.59811318,.40188679,634,215
-1.061392591808453,1.9933035,1060,354,706,.33396226,.66603774,353,216
-1.057572414622986,1.9933035,1060,354,706,.33396226,.66603774,354,217
.5742595484897655,1.9933037,1060,623,437,.58773583,.41226414,623,218
1.385462989930402,1.9933139,1060,798,262,.75283021,.24716981,797,219
1.388186059923032,1.9933139,1060,798,262,.75283021,.24716981,798,220
-1.056215044994277,1.9933156,1060,355,705,.33490565,.66509432,355,221
-.3481369807746745,1.9933165,1060,494,566,.46603775,.53396225,494,222
6.999318167014065,1.9933181,1060,1044,16,.98490566,.01509434,1044,223
1.395982686815006,1.9933192,1060,802,258,.75660378,.24339622,801,224
1.423387793300152,1.9933192,1060,802,258,.75660378,.24339622,802,225
.6192106656174712,1.9933196,1060,632,428,.59622639,.40377358,632,226
1.460144460630046,1.9933234,1060,806,254,.76037735,.23962264,806,227
-.349216216095835,1.9933264,1060,493,567,.46509433,.53490567,493,228
.9401701562444611,1.99333,1060,723,337,.6820755,.31792453,723,229
.9392421149289992,1.9933336,1060,722,338,.68113208,.31886792,722,230
.9443149006949449,1.9933362,1060,724,336,.68301886,.31698114,724,231
.5463996424512108,1.9933378,1060,618,442,.58301884,.41698113,618,232
.9606598726784882,1.9933381,1060,727,333,.68584907,.31415093,727,233
1.460237390385801,1.9933381,1060,807,253,.76132077,.23867925,807,234
.9579680032148824,1.9933426,1060,726,334,.68490565,.31509435,726,235
.9469430304799058,1.9933431,1060,725,335,.68396229,.31603774,725,236
.5573670567136312,1.9933457,1060,620,440,.58490568,.41509435,620,237
.9350472560250345,1.9933472,1060,721,339,.68018866,.31981131,721,238
-.3184118764152561,1.9933479,1060,502,558,.47358492,.52641511,501,239
-.3180082442934131,1.9933479,1060,502,558,.47358492,.52641511,502,240
1.391170037524516,1.9933565,1060,800,260,.75471699,.24528302,800,241
.6154201176185033,1.9933585,1060,631,429,.59528303,.40471697,631,242
1.024936460346092,1.9933606,1060,736,324,.69433963,.30566037,735,243
1.03042460788445,1.9933606,1060,736,324,.69433963,.30566037,736,244
1.064773374898911,1.9933627,1060,741,319,.69905663,.3009434,740,245
1.069082101561157,1.9933627,1060,741,319,.69905663,.3009434,741,246
