cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
13.03203226126846,1.861665,1060,1059,1,.99905658,.00094339624,.045439806,.076853305,.59125376,.55448842,64.856087,7.0229344,9.2348986,1.5906566e-19,-64.810646,7.0225101,-9.2289858,1.6734474e-19,1.6734474e-19,1060,60,.46115375
