specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.4438062840494197,.2166104,2.0488687,.040744141,.24451599,.24715097,.98933852,.32274476,,,,,1060,60,.42566207
