cutoff,rss_grid,N_grid,N_low_grid,N_high_grid,share_low_grid,share_high_grid,b_lambda_L,se_lambda_L,t_lambda_L,p_lambda_L,b_lambda_H,se_lambda_H,t_lambda_H,p_lambda_H,diff_lambda,se_diff_lambda,t_diff_lambda,p_diff_lambda,p_equal_lambda,N_model,N_countries,r2
-3.586383907995513,1.9421957,1060,29,1031,.027358491,.97264153,-4.698287,1.3679761,-3.4344804,.00061887864,.21649855,.18194388,1.1899194,.23436983,-4.9147854,1.367843,-3.5930917,.00034323489,.00034323489,1060,60,.43784472
