specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.1474125146428273,.047208026,3.1226156,.0018457517,-.21223427,.066522688,-3.1904042,.0014664419,,,,,1060,60,.4256891
