specification,debt_control,z_controls,b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_debt,se_debt,t_debt,p_debt,N_model,N_countries,r2
Z controls,0,1,.1613436070402646,.15406971,1.0472118,.29526332,-.0049797865,.063613459,-.078281954,.93761992,,,,,1060,60,.42371258
