b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
.0140491903340981,.10446825,.13448288,.89304876,.0035464971,.035534088,.099805489,.92051941,.0020165518,.0010058754,2.0047729,.045265693,1060,60,.42664915
